year,month,code,return
2019,4,1,0.0016190497902454507
2019,4,2,-0.039070524090136095
2019,4,3,-0.04124054035053143
2019,4,4,-0.038344609496393345
2019,4,5,-0.0465964688411828
2019,5,1,-0.061279050949956296
2019,5,2,-0.06163951243421783
2019,5,3,-0.047882814448771564
2019,5,4,-0.03895711551357668
2019,5,5,-0.00497582262279135
2019,6,1,0.04492740180207673
2019,6,2,0.0005133791909585315
2019,6,3,-0.000941729502681775
2019,6,4,-0.0025451868568107947
2019,6,5,0.010263636806581338
2019,7,1,0.004268988359625416
2019,7,2,-0.022000593126122358
2019,7,3,-0.029406168835743866
2019,7,4,-0.02222080706885603
2019,7,5,-0.00831508343568641
2019,8,1,-0.00956130956035308
2019,8,2,-0.006959113917703046
2019,8,3,-0.014272615106458882
2019,8,4,-0.013242086183785227
2019,8,5,-0.008579474925378888
2019,9,1,0.0049681283229691285
2019,9,2,0.010641730377255104
2019,9,3,0.004215397737688276
2019,9,4,0.015518078409921546
2019,9,5,0.03342135852612499
2019,10,1,0.016770192371087556
2019,10,2,0.0014935819723090565
2019,10,3,-0.00623900755406216
2019,10,4,-0.0039470528525850325
2019,10,5,-0.012507783458602402
2019,11,1,-0.012706988915772374
2019,11,2,-0.025593060485491412
2019,11,3,-0.026679692295354197
2019,11,4,-0.0202026740426903
2019,11,5,-0.04051878628989136
2019,12,1,0.0656128057465308
2019,12,2,0.07636408614358897
2019,12,3,0.07535393968554871
2019,12,4,0.0852788819284332
2019,12,5,0.09568128050394173
2020,1,1,-0.017879948086801583
2020,1,2,0.012383589730801767
2020,1,3,0.008991462723578923
2020,1,4,0.0026615579585426772
2020,1,5,0.006441839397137231
2020,2,1,-0.014463101098217376
2020,2,2,0.00703770901791753
2020,2,3,0.006505581902842131
2020,2,4,0.002969970507349377
2020,2,5,-0.00827561340745555
2020,3,1,-0.058423584308672255
2020,3,2,-0.06665547906983914
2020,3,3,-0.04417624670897737
2020,3,4,-0.023370301851022277
2020,3,5,-0.0059347929530750585
2020,4,1,0.054342197133712175
2020,4,2,0.03564569039862123
2020,4,3,0.02063545155648828
2020,4,4,0.006337414685207697
2020,4,5,0.005234234336558553
2020,5,1,-0.006913024544292012
2020,5,2,0.016585325109296674
2020,5,3,0.008739935434983307
2020,5,4,0.02484772634356041
2020,5,5,0.05067355779258072
