,estimator,T_value
2016-12-01,-0.00016377712334073556,-0.009908906667513463
2017-01-03,-0.016878994665453048,-1.5701239113702197
2017-02-03,-0.02209126403320733,-1.4609928945682689
2017-03-01,-0.01489346668047766,-0.8178461196036522
2017-04-05,-0.019053651945963413,-1.0790608154402717
2017-05-02,-0.03855260091746323,-1.8405278200081372
2017-06-01,-0.051420945567782934,-2.4010728808558635
2017-07-03,-0.04126831184980392,-1.6548523143122387
2017-08-01,-0.042791490942182736,-1.6650139566208577
2017-09-01,-0.03722229996218717,-1.2560031951708563
2017-10-09,-0.02266313099238444,-0.7207037129864068
2017-11-01,-0.007490190068119401,-0.2648377637362202
2017-12-01,-0.001239093265909992,-0.048132091436956966
2018-01-02,-0.005070275347693416,-0.20281444273490845
2018-02-01,-0.0063040065427829835,-0.24403965859152052
2018-03-01,-0.01570710626241365,-0.7276741390366888
2018-04-02,0.006262157102760767,0.1741317712942332
2018-05-02,0.007789499354723741,0.216322212477561
2018-06-01,0.01564939743627471,0.4514588406000526
2018-07-02,0.013784293976956847,0.3924003648837946
2018-08-01,0.025618950333751972,0.8638478092730667
2018-09-03,0.013667027998409137,0.43134474862316874
2018-10-08,-0.01828286057658449,-2.638179466944898
2018-11-01,-0.013765571384608563,-1.3965559831013092
2018-12-03,0.0009457445487567259,0.051662504843969816
2019-01-02,0.005819948739662638,0.32041896373935785
2019-02-01,-0.002909338820865875,-0.1268732248857081
2019-03-01,0.024818559279182927,0.8783633780452461
2019-04-01,0.03247390479451811,1.184667950518223
2019-05-06,0.016350004435076546,0.5168367513833465
2019-06-03,0.009295076193514459,0.3149590145202903
2019-07-01,0.0018838449975099182,0.06262705568606321
2019-08-01,0.013040541214706625,0.506533912946118
2019-09-02,-0.00663841904581295,-0.4132730382674829
2019-10-08,-0.008935643277979613,-0.5946788086358451
2019-11-01,-0.0018218992403900673,-0.16188110961514648
2019-12-02,-0.011632736980389823,-1.7291259387577922
2020-01-02,-0.000384623212886052,-0.039610589946427376
2020-02-03,0.008997091138533897,0.9450324553088949
2020-03-02,0.010307296026229611,1.0858822911906905
2020-04-01,0.018911120471028355,1.4573181243625346
2020-05-06,0.013853366178097107,0.8497004762968943
2020-06-01,0.0215451308673013,1.3602709589860593
