,estimator,T_value
2010-09-01,0.013172736466954065,1.3097671877495976
2010-10-08,-0.0005537639235493261,-0.03377027185436476
2010-11-01,-0.017498729466030812,-0.7554058253019921
2010-12-01,0.002565904982144318,0.07900855049618843
2011-01-04,-0.001795294872749223,-0.053930332407785886
2011-02-01,-0.0172943604743899,-0.49823399057176626
2011-03-01,-0.022758147565569865,-0.6911341388931713
2011-04-01,-0.018147958158832692,-0.5711397362528552
2011-05-03,-0.006595165132133964,-0.2347296826754493
2011-06-01,-0.030777177645228044,-2.338135210736578
2011-07-01,-0.02191782648694117,-1.5118706756977869
2011-08-01,-6.853407331316545e-05,-0.0049126420962664966
2011-09-01,0.0018294018977685438,0.12191522164056418
2011-10-10,0.0033070934377954797,0.23073474823135764
2011-11-01,0.011250178783123996,0.9224121081972407
2011-12-01,0.020821840633788138,1.8036061398071122
2012-01-04,0.001762555568604401,0.07770149868218512
2012-02-01,-0.02076769997090557,-0.8884749616570833
2012-03-01,-0.011393534315485301,-0.39654426633275397
2012-04-05,-0.008536145190870736,-0.3021496128555214
2012-05-02,-0.014788664936033613,-0.5320079492238657
2012-06-01,-0.01350144235090567,-0.4716465588169048
2012-07-02,0.009770254783103014,0.40215373217722333
2012-08-01,0.013653077561255354,0.6241541633142662
2012-09-03,0.01879680304263873,0.7500420562516963
2012-10-08,0.01513873330307401,0.5762453272272511
2012-11-01,0.022365270275128992,0.9013569170177722
2012-12-03,0.0019741779713775692,0.07102998001406105
2013-01-04,-0.0003476238904327941,-0.012692598171737431
2013-02-01,0.012551945153149913,0.506357498606631
2013-03-01,0.0005847362672593571,0.034006310201253886
2013-04-01,0.009819502144600903,0.63305145140073
2013-05-02,0.006337005096799807,0.40411747471711074
2013-06-03,0.04299428439523184,1.9732252623506947
2013-07-01,0.036016287990360545,1.5689956278540533
2013-08-01,0.05329474845441371,2.1696369794622283
2013-09-02,0.044149440601118854,1.7030258269863316
2013-10-08,0.04661745535210197,1.831795550355772
2013-11-01,0.04045976637769839,1.4446599177112993
2013-12-02,0.03061242511304757,1.3829869819147027
2014-01-02,0.028765745698416303,1.2361444196459677
2014-02-07,0.024299410527320958,1.1444718859841574
2014-03-03,0.028402723976259828,1.3773930465138364
2014-04-01,0.011514846126717333,0.4575689036972353
2014-05-05,0.015817359529989704,0.6653803956164436
2014-06-03,0.0037201259485654743,0.20160699821791891
2014-07-01,0.011716611777241684,0.6240387800961755
2014-08-01,-0.011107280285181024,-0.6750519223828488
2014-09-01,-0.007903984227106267,-0.44044614796255416
2014-10-08,0.014107513817687892,0.8520839314629729
2014-11-03,0.010511901725537592,0.5893743127142157
2014-12-01,-0.006755270136935044,-0.3129585561616363
2015-01-05,-0.0761162103692528,-1.2892768041879232
2015-02-02,-0.04111275804478543,-0.6032806396217163
2015-03-02,-0.03866568582287917,-0.562996215078629
2015-04-01,-0.02710545924833532,-0.3738017125928341
2015-05-04,-0.02349674416837304,-0.32449903019895215
2015-06-01,0.06722333850802333,0.651417759272493
2015-07-01,0.09449014536851419,1.160271719764063
2015-08-03,0.06928288336108439,0.8461930800520898
2015-09-01,0.05276924221473373,0.6244321396699111
2015-10-08,0.04198434232861085,0.5011305361308991
2015-11-02,0.06951051672174986,0.8277657673497733
2015-12-01,0.015377768742981421,0.313726182235564
2016-01-04,0.050787043033496376,1.7074237366866376
2016-02-01,0.03569791962245165,0.995608045997488
2016-03-01,0.03833360468627856,1.1330179003396046
2016-04-01,0.04420166869563741,1.2819412161592312
2016-05-03,0.018073351524341686,0.5906993504101564
2016-06-01,-0.003492648877359969,-0.16144766830201898
2016-07-01,0.004734980494612452,0.20244326051326927
2016-08-01,0.00393580410694426,0.1703354374914576
2016-09-01,0.011463457219096007,0.5348630489258941
2016-10-10,-0.005874793977829983,-0.38628100925357606
2016-11-01,-0.003535486852811348,-0.22679194271900144
2016-12-01,-0.007773622817221372,-0.5169844990204593
2017-01-03,-0.020824108094703395,-1.8436497841222457
2017-02-03,-0.017717716326969935,-1.8361917236848364
2017-03-01,-0.015862284949947476,-1.4014581491371716
2017-04-05,-0.019034340437993718,-1.7063085118189023
2017-05-02,-0.03758222507416878,-2.3058419377904693
2017-06-01,-0.04645305085870902,-2.785023872171619
2017-07-03,-0.041324302126819444,-2.250901491360605
2017-08-01,-0.0540247400229249,-2.254831125881396
2017-09-01,-0.04409843370117523,-1.4834077832039547
2017-10-09,-0.032548934741279116,-1.0130975147941061
2017-11-01,-0.014477359624060862,-0.5016994783521183
2017-12-01,-0.015049939650359384,-0.5115432954069895
2018-01-02,-0.01444344531415092,-0.546308553978736
2018-02-01,-0.013410316881546855,-0.5525010092134874
2018-03-01,-0.022316711638374846,-1.1265374485461601
2018-04-02,0.0032675022494023744,0.08750562914214505
2018-05-02,0.007068964110701652,0.19158247480982693
2018-06-01,0.019241725199156488,0.5642745391369081
2018-07-02,0.021378374074825793,0.6635070696861162
2018-08-01,0.029130471743473135,1.0163946526755023
2018-09-03,0.0209610738559019,0.7096063318321496
2018-10-08,-0.012844590845160936,-2.1759591335908373
2018-11-01,-0.011619372423353416,-1.8449168919025676
2018-12-03,-0.0009035035285692971,-0.06328460225348322
2019-01-02,0.0011356930517288156,0.07952007608236521
2019-02-01,-0.010499042927194564,-0.5264534069769662
2019-03-01,0.014546892172358222,0.516905102098882
2019-04-01,0.02884445523405459,1.0497351648756774
2019-05-06,0.016153583226090003,0.5325082499795123
2019-06-03,0.013973115871423488,0.47132048170080426
2019-07-01,0.007963375421589763,0.2662305766755231
2019-08-01,0.017469675319427558,0.7490911233477439
2019-09-02,0.0008892360029169648,0.050973253842824646
2019-10-08,-0.006618345274889109,-0.4636159820752216
2019-11-01,-0.00028984395454599576,-0.026641049342947455
2019-12-02,-0.012028523727614196,-2.0364918453203313
2020-01-02,-0.0013310002834238145,-0.15641456710394708
2020-02-03,0.0041224640417455325,0.5138158736767638
2020-03-02,0.00547891472520669,0.6868105292053118
2020-04-01,0.012930494570305534,1.1500065407119948
2020-05-06,0.006117045474212892,0.3935372762372699
2020-06-01,0.019906516595300395,1.1955206818947959
