,estimator,T_value
2011-06-01,-0.017657274818157813,-1.071650923827914
2011-07-01,-0.007104284352522583,-0.38958341638724825
2011-08-01,0.012563120125554843,0.7817659055946886
2011-09-01,0.006065420196416424,0.41483955981593207
2011-10-10,-0.0017689678132632135,-0.09727734526012809
2011-11-01,0.0114734981016864,0.7558637700556077
2011-12-01,0.014955235281204198,0.9647916699960535
2012-01-04,-0.008072608651444149,-0.3494003347780738
2012-02-01,-0.02453317686601614,-1.186254604275764
2012-03-01,-0.005754972926566973,-0.1881928924472509
2012-04-05,0.0010685299358520715,0.037056462953064036
2012-05-02,-0.01154537564762817,-0.38857638100738434
2012-06-01,-0.011117664798287371,-0.37164674186608837
2012-07-02,0.007972314735916159,0.3212829762100888
2012-08-01,0.0033718178052074437,0.12596642465112756
2012-09-03,-0.0027547534394048354,-0.12395104600971754
2012-10-08,-0.004183538947134478,-0.18625256710215798
2012-11-01,0.004484823781294114,0.2196728783720311
2012-12-03,-0.009344106655667048,-0.45185866762688504
2013-01-04,0.00039011091184755253,0.016291449976299475
2013-02-01,0.014897729558481345,0.7557753643572224
2013-03-01,0.0028454013146741466,0.18953348739651824
2013-04-01,0.0040521624821818255,0.27576603600271715
2013-05-02,-0.001094648174902944,-0.06756575240911218
2013-06-03,0.023872275168947143,1.193581577199879
2013-07-01,0.005970201673930646,0.30892762563773835
2013-08-01,0.013013241162943515,0.6342834737883111
2013-09-02,0.011196081933622459,0.543704785045783
2013-10-08,0.011170652411596899,0.5413436457782581
2013-11-01,0.013629756016129155,0.6898913192256901
2013-12-02,0.008524482384925001,0.5251240877887268
2014-01-02,0.011032389332823515,0.6969200857663985
2014-02-07,0.006925380087074248,0.48150032579317925
2014-03-03,0.008237044263773247,0.5732914690706404
2014-04-01,0.0026867783711284053,0.15925535960703105
2014-05-05,0.004044457518095263,0.2455914705516696
2014-06-03,-0.0033628400862906103,-0.2828396345706182
2014-07-01,0.005970962238222215,0.4841214091463218
2014-08-01,-0.007933685280352898,-0.5480713892169221
2014-09-01,-0.0032112844990240044,-0.2001555455643465
2014-10-08,0.0162591315547549,1.0750648099258235
2014-11-03,0.006855936006415824,0.3577277944863046
2014-12-01,-0.01074434809767913,-0.4974645045430393
2015-01-05,-0.07014141274313289,-1.3797176528883384
2015-02-02,-0.033337748385688475,-0.5354456860054102
2015-03-02,-0.02823320433038153,-0.4432015346465971
2015-04-01,-0.028309990044923943,-0.44439686450617627
2015-05-04,-0.024114337923523733,-0.37896558960404586
2015-06-01,0.042695685584206916,0.539987011475704
2015-07-01,0.06404381758799081,1.0030021395845297
2015-08-03,0.03418790934612138,0.5458859631776132
2015-09-01,0.024017266579175994,0.382228408350259
2015-10-08,0.023593886531298302,0.3758773480924187
2015-11-02,0.04786511521903966,0.7671743306698573
2015-12-01,0.008935483919584217,0.23209136602233604
2016-01-04,0.029430830357384603,1.2249506105663943
2016-02-01,0.017455309893034135,0.6127524932193634
2016-03-01,0.01930358955337265,0.684280290907356
2016-04-01,0.0351659269935027,1.073765314968576
2016-05-03,0.016839371327037868,0.5561608052557313
2016-06-01,-0.006651783562617857,-0.24933968019966368
2016-07-01,0.013117262080286365,0.5150183275676593
2016-08-01,0.013498672293609536,0.5367990370616715
2016-09-01,0.005864359735251889,0.29143291928225934
2016-10-10,-0.007193640877164657,-0.4858945992656346
2016-11-01,-0.0034906753217883793,-0.23566395438021384
2016-12-01,0.0005433911745083725,0.03987787788060771
2017-01-03,-0.014312418611745419,-1.3720347462766573
2017-02-03,-0.0148409309712882,-1.4865104535155247
2017-03-01,-0.00668892599924996,-0.44183636987029035
2017-04-05,-0.009466551642926776,-0.6349413512017246
2017-05-02,-0.028340311993557233,-1.3893434266535785
2017-06-01,-0.026732158870042697,-1.2908860587375737
2017-07-03,-0.015326151028421617,-0.699164036978521
2017-08-01,-0.016636813695461956,-0.7545209668055372
2017-09-01,-0.01715211680753077,-0.8030232713634909
2017-10-09,-0.0023333713172199676,-0.13741624798234145
2017-11-01,-0.0026479572873580443,-0.15244618608581215
2017-12-01,-0.006172658898229142,-0.3256744785952778
2018-01-02,-0.00832146237236371,-0.4597847108654469
2018-02-01,-0.009560245337053935,-0.5202959454571895
2018-03-01,-0.015092914050347189,-1.005443803472012
2018-04-02,0.012882786306558777,0.42946056813063554
2018-05-02,0.015989635047703586,0.5438810996739825
2018-06-01,0.014931510945072723,0.5037444942644688
2018-07-02,0.009345588428499557,0.3096675347914572
2018-08-01,0.01472362111095205,0.5073309697588759
2018-09-03,0.0032163028410608415,0.12301152520501592
2018-10-08,-0.02102703827792923,-4.519090688395965
2018-11-01,-0.006479890210664203,-0.5765960388991583
2018-12-03,0.010048243549680383,0.6901079190091093
2019-01-02,0.012313693267167275,0.8829515597526328
2019-02-01,-0.0006524330608446358,-0.031369764285891666
2019-03-01,0.021470461300675397,0.8052311676786046
2019-04-01,0.028349829865505122,1.0766234994485313
2019-05-06,0.007064562496836904,0.2337850428306681
2019-06-03,0.002244259677284425,0.07756783211371904
2019-07-01,0.0006752772712388515,0.023241901945875887
2019-08-01,0.013460047775721191,0.5515797791135231
2019-09-02,-0.002533512102048174,-0.1533184742374318
2019-10-08,-0.005363329385084659,-0.35228047853175837
2019-11-01,0.0022863808290160916,0.2290412427826198
2019-12-02,-0.006039647276654302,-0.764357668854249
2020-01-02,0.004213528192059401,0.4071215864347155
2020-02-03,0.01070548838382522,1.05943529076475
2020-03-02,0.004698174962493672,0.4371553411363892
2020-04-01,0.005218838708242943,0.48067296822794214
2020-05-06,0.0034724757348548706,0.2861876972750449
2020-06-01,0.010628638980476592,0.8470141372809281
