,estimator,T_value
2018-06-01,0.012287462167385417,
2018-07-02,0.021166568102490586,
2018-08-01,0.005099596048216613,
2018-09-03,0.014127336719743458,
2018-10-08,0.010245670448104753,
2018-11-01,0.0008700025617708264,
2018-12-03,-0.010818078229550986,
2019-01-02,0.004656997964469836,
2019-02-01,0.031891332726231916,
2019-03-01,-0.006342791589591919,
2019-04-01,0.002179254368865278,
2019-05-06,0.014815268035902902,
2019-06-03,-0.006106473894622185,
2019-07-01,0.014298632892702777,
2019-08-01,0.016473338044543585,
2019-09-02,0.013334194078617329,
2019-10-08,0.0021591368170327608,
2019-11-01,0.009708277469619823,
2019-12-02,0.01369721359513028,
2020-01-02,0.006300726667940177,
2020-02-03,0.01970941431448203,
2020-03-02,0.022351447151001392,
2020-04-01,-0.00896557659967484,
